temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante,
2023/24,Apertura,8,2023-09-17,12:00,UNAM,Atlético San Luis,3,2,FALSE,,,
2023/24,Apertura,8,2023-09-17,17:00,Querétaro,Puebla,1,1,FALSE,,,
2023/24,Apertura,8,2023-09-17,19:00,Atlas,UANL,2,0,FALSE,,,
2023/24,Apertura,8,2023-09-18,21:00,Pachuca,Santos Laguna,3,2,FALSE,,,
2023/24,Apertura,9,2023-09-22,19:00,Atlético San Luis,Mazatlan,3,2,FALSE,,,
2023/24,Apertura,9,2023-09-22,,FC Juárez,Atlas,1,2,FALSE,,,
2023/24,Apertura,9,2023-09-22,21:10,Puebla,UNAM,0,2,FALSE,,,
2023/24,Apertura,9,2023-09-23,19:00,Guadalajara,Pachuca,0,0,FALSE,,,
2023/24,Apertura,9,2023-09-23,,Leon,Tijuana,1,0,FALSE,,,
2023/24,Apertura,9,2023-09-23,21:05,UANL,Monterrey,3,0,FALSE,,,
2023/24,Apertura,9,2023-09-24,12:00,Toluca,America,1,1,FALSE,,,
2023/24,Apertura,9,2023-09-24,16:00,Cruz Azul,Querétaro,1,3,FALSE,,,
2023/24,Apertura,9,2023-09-24,20:05,Santos Laguna,Necaxa,2,5,FALSE,,,
2023/24,Apertura,10,2023-09-28,20:00,Atlas,Puebla,2,3,FALSE,,,
2023/24,Apertura,10,2023-09-29,19:00,Querétaro,Leon,1,1,FALSE,,,
2023/24,Apertura,10,2023-09-29,21:00,Atlético San Luis,Cruz Azul,1,2,FALSE,,,
2023/24,Apertura,10,2023-09-29,21:10,Tijuana,FC Juárez,5,1,FALSE,,,
2023/24,Apertura,10,2023-09-30,17:00,Pachuca,Necaxa,1,1,FALSE,,,
2023/24,Apertura,10,2023-09-30,18:40,America,UNAM,1,0,FALSE,,,
2023/24,Apertura,10,2023-09-30,19:00,Mazatlan,UANL,2,3,FALSE,,,
2023/24,Apertura,10,2023-10-01,17:20,Toluca,Guadalajara,1,1,FALSE,,,
2023/24,Apertura,10,2023-11-08,20:00,Monterrey,Santos Laguna,3,0,FALSE,,,
2023/24,Apertura,11,2023-09-26,19:05,Guadalajara,Mazatlan,1,3,FALSE,,,
2023/24,Apertura,11,2023-10-03,19:00,Puebla,Monterrey,1,1,FALSE,,,
2023/24,Apertura,11,2023-10-03,21:00,America,Pachuca,4,0,FALSE,,,
2023/24,Apertura,11,2023-10-04,19:00,Necaxa,Cruz Azul,1,3,FALSE,,,
2023/24,Apertura,11,2023-10-04,,UNAM,Querétaro,4,0,FALSE,,,
2023/24,Apertura,11,2023-10-04,21:00,UANL,Toluca,2,2,FALSE,,,
2023/24,Apertura,11,2023-10-04,,Santos Laguna,Tijuana,2,1,FALSE,,,
2023/24,Apertura,11,2023-10-24,19:00,Leon,Atlas,1,1,FALSE,,,
2023/24,Apertura,11,2023-10-25,21:00,FC Juárez,Atlético San Luis,3,2,FALSE,,,
2023/24,Apertura,12,2023-10-06,21:00,Mazatlan,America,1,2,FALSE,,,
2023/24,Apertura,12,2023-10-07,17:00,Monterrey,FC Juárez,3,1,FALSE,,,
2023/24,Apertura,12,2023-10-07,19:00,Guadalajara,Atlas,4,1,FALSE,,,
2023/24,Apertura,12,2023-10-07,,Pachuca,UANL,1,1,FALSE,,,
2023/24,Apertura,12,2023-10-07,21:10,Cruz Azul,UNAM,1,4,FALSE,,,
2023/24,Apertura,12,2023-10-08,12:00,Toluca,Querétaro,3,1,FALSE,,,
2023/24,Apertura,12,2023-10-08,17:00,Necaxa,Puebla,1,2,FALSE,,,
2023/24,Apertura,12,2023-10-08,19:05,Santos Laguna,Leon,0,2,FALSE,,,
2023/24,Apertura,12,2023-10-08,21:00,Tijuana,Atlético San Luis,2,1,FALSE,,,
2023/24,Apertura,13,2023-10-20,19:00,Atlas,Mazatlan,1,3,FALSE,,,
2023/24,Apertura,13,2023-10-20,19:06,FC Juárez,Pachuca,0,1,FALSE,,,
2023/24,Apertura,13,2023-10-20,21:10,Puebla,Guadalajara,0,2,FALSE,,,
2023/24,Apertura,13,2023-10-21,17:00,Leon,Toluca,1,0,FALSE,,,
2023/24,Apertura,13,2023-10-21,19:00,America,Santos Laguna,4,3,FALSE,,,
2023/24,Apertura,13,2023-10-21,19:06,Querétaro,Tijuana,1,0,FALSE,,,
2023/24,Apertura,13,2023-10-21,21:10,UANL,Cruz Azul,2,1,FALSE,,,
2023/24,Apertura,13,2023-10-22,12:00,UNAM,Monterrey,0,1,FALSE,,,
2023/24,Apertura,13,2023-10-22,18:00,Atlético San Luis,Necaxa,4,0,FALSE,,,
2023/24,Apertura,14,2023-10-27,19:00,Necaxa,UNAM,1,0,FALSE,,,
2023/24,Apertura,14,2023-10-27,21:00,Mazatlan,Querétaro,3,0,FALSE,,,
2023/24,Apertura,14,2023-10-28,17:00,Cruz Azul,Leon,1,0,FALSE,,,
2023/24,Apertura,14,2023-10-28,18:00,Pachuca,Puebla,1,1,FALSE,,,
2023/24,Apertura,14,2023-10-28,18:05,Guadalajara,UANL,0,4,FALSE,,,
2023/24,Apertura,14,2023-10-28,21:10,Monterrey,America,0,3,FALSE,,,
2023/24,Apertura,14,2023-10-29,12:00,Toluca,Atlético San Luis,3,1,FALSE,,,
2023/24,Apertura,14,2023-10-29,19:05,Santos Laguna,FC Juárez,5,1,FALSE,,,
2023/24,Apertura,14,2023-10-29,21:06,Tijuana,Atlas,2,0,FALSE,,,
2023/24,Apertura,15,2023-10-31,19:00,Toluca,Puebla,0,1,FALSE,,,
2023/24,Apertura,15,2023-10-31,,Querétaro,Guadalajara,1,2,FALSE,,,
2023/24,Apertura,15,2023-10-31,21:10,Monterrey,Necaxa,3,0,FALSE,,,
2023/24,Apertura,15,2023-10-31,,Leon,UNAM,1,1,FALSE,,,
2023/24,Apertura,15,2023-11-01,19:00,Atlas,Pachuca,0,2,FALSE,,,
2023/24,Apertura,15,2023-11-01,,Cruz Azul,FC Juárez,2,0,FALSE,,,
2023/24,Apertura,15,2023-11-01,21:00,Atlético San Luis,America,0,1,FALSE,,,
2023/24,Apertura,15,2023-11-01,,Mazatlan,Santos Laguna,3,1,FALSE,,,
2023/24,Apertura,15,2023-11-01,21:06,Tijuana,UANL,2,0,FALSE,,,
2023/24,Apertura,16,2023-11-03,21:00,Puebla,Leon,5,4,FALSE,,,
2023/24,Apertura,16,2023-11-04,16:55,UANL,Atlético San Luis,2,2,FALSE,,,
2023/24,Apertura,16,2023-11-04,19:00,America,Tijuana,3,0,FALSE,,,
2023/24,Apertura,16,2023-11-04,21:05,Guadalajara,Cruz Azul,1,0,FALSE,,,
2023/24,Apertura,16,2023-11-04,,Pachuca,Monterrey,0,2,FALSE,,,
2023/24,Apertura,16,2023-11-05,12:00,UNAM,Atlas,3,0,FALSE,,,
2023/24,Apertura,16,2023-11-05,16:00,Necaxa,Mazatlan,4,0,FALSE,,,
2023/24,Apertura,16,2023-11-05,18:05,Santos Laguna,Toluca,3,1,FALSE,,,
2023/24,Apertura,16,2023-11-05,20:06,FC Juárez,Querétaro,0,3,FALSE,,,
2023/24,Apertura,17,2023-11-10,19:00,Atlas,Necaxa,0,0,FALSE,,,
2023/24,Apertura,17,2023-11-10,19:05,Mazatlan,Toluca,1,0,FALSE,,,
2023/24,Apertura,17,2023-11-10,21:10,Tijuana,Pachuca,2,3,FALSE,,,
2023/24,Apertura,17,2023-11-11,17:00,Atlético San Luis,Santos Laguna,0,2,FALSE,,,
2023/24,Apertura,17,2023-11-11,,Querétaro,Monterrey,0,0,FALSE,,,
2023/24,Apertura,17,2023-11-11,19:00,UNAM,Guadalajara,1,0,FALSE,,,
2023/24,Apertura,17,2023-11-11,21:10,UANL,America,0,0,FALSE,,,
2023/24,Apertura,17,2023-11-12,18:00,Cruz Azul,Puebla,1,2,FALSE,,,
2023/24,Apertura,17,2023-11-12,20:00,Leon,FC Juárez,2,1,FALSE,,,
2023/24,Apertura,17,2023-11-23,19:00,Atlético San Luis,Leon,3,2,FALSE,,,
2023/24,Apertura,17,2023-11-23,21:10,Santos Laguna,Mazatlan,2,1,FALSE,,,
2023/24,Apertura,17,2023-11-26,20:06,Leon,Santos Laguna,3,2,FALSE,,,
2023/24,Apertura,17,2023-11-29,19:06,Leon,America,2,2,FALSE,,,
2023/24,Apertura,17,2023-11-29,21:10,Atlético San Luis,Monterrey,1,0,FALSE,,,
2023/24,Apertura,17,2023-11-30,19:00,Puebla,UANL,2,2,FALSE,,,
2023/24,Apertura,17,2023-11-30,21:05,Guadalajara,UNAM,1,0,FALSE,,,
2023/24,Apertura,17,2023-12-02,19:00,America,Leon,2,0,FALSE,,,
2023/24,Apertura,17,2023-12-02,21:10,Monterrey,Atlético San Luis,1,1,FALSE,,,
2023/24,Apertura,17,2023-12-03,18:00,UNAM,Guadalajara,3,0,FALSE,,,
2023/24,Apertura,17,2023-12-03,20:10,UANL,Puebla,3,0,FALSE,,,
2023/24,Apertura,17,2023-12-06,21:00,Atlético San Luis,America,0,5,FALSE,,,
2023/24,Apertura,17,2023-12-07,21:00,UNAM,UANL,0,1,FALSE,,,
2023/24,Apertura,17,2023-12-09,20:00,America,Atlético San Luis,0,2,FALSE,,,
2023/24,Apertura,17,2023-12-10,20:00,UANL,UNAM,1,1,FALSE,,,
2023/24,Apertura,17,2023-12-14,21:00,UANL,America,1,1,FALSE,,,
2023/24,Apertura,17,2023-12-17,19:30,America,UANL,3,0,FALSE,,,
2023/24,Clausura,1,2024-01-12,19:00,Querétaro,Toluca,2,2,FALSE,,,
2023/24,Clausura,1,2024-01-12,21:00,Mazatlan,Atlético San Luis,0,1,FALSE,,,
2023/24,Clausura,1,2024-01-13,19:00,Cruz Azul,Pachuca,0,1,FALSE,,,
2023/24,Clausura,1,2024-01-13,19:05,Guadalajara,Santos Laguna,1,1,FALSE,,,
2023/24,Clausura,1,2024-01-13,21:00,Monterrey,Puebla,2,0,FALSE,,,
2023/24,Clausura,1,2024-01-13,,Tijuana,America,0,2,FALSE,,,
2023/24,Clausura,1,2024-01-14,12:00,UNAM,FC Juárez,1,0,FALSE,,,
2023/24,Clausura,1,2024-01-14,18:00,Necaxa,Atlas,2,1,FALSE,,,
2023/24,Clausura,1,2024-01-17,19:00,Leon,UANL,1,2,FALSE,,,
2023/24,Clausura,2,2024-01-19,19:00,Puebla,Necaxa,1,2,FALSE,,,
2023/24,Clausura,2,2024-01-19,21:00,Atlético San Luis,UNAM,3,1,FALSE,,,
2023/24,Clausura,2,2024-01-19,21:10,FC Juárez,Cruz Azul,0,0,FALSE,,,
2023/24,Clausura,2,2024-01-20,17:00,Toluca,Mazatlan,4,1,FALSE,,,
2023/24,Clausura,2,2024-01-20,19:05,America,Querétaro,2,0,FALSE,,,
2023/24,Clausura,2,2024-01-20,21:10,Atlas,Tijuana,0,0,FALSE,,,
2023/24,Clausura,2,2024-01-21,18:00,UANL,Guadalajara,1,0,FALSE,,,
2023/24,Clausura,2,2024-01-21,20:05,Santos Laguna,Monterrey,0,2,FALSE,,,
2023/24,Clausura,2,2024-02-07,21:10,Pachuca,Leon,3,2,FALSE,,,
2023/24,Clausura,3,2024-01-26,19:00,Puebla,Toluca,1,1,FALSE,,,
2023/24,Clausura,3,2024-01-26,21:00,Tijuana,Guadalajara,1,1,FALSE,,,
2023/24,Clausura,3,2024-01-27,17:00,Cruz Azul,Mazatlan,2,1,FALSE,,,
2023/24,Clausura,3,2024-01-27,,Leon,Santos Laguna,3,2,FALSE,,,
2023/24,Clausura,3,2024-01-27,19:00,Monterrey,Atlético San Luis,3,1,FALSE,,,
2023/24,Clausura,3,2024-01-27,21:05,Necaxa,America,0,0,FALSE,,,
2023/24,Clausura,3,2024-01-28,17:15,UNAM,Pachuca,3,1,FALSE,,,
2023/24,Clausura,3,2024-01-28,19:00,Atlas,FC Juárez,2,1,FALSE,,,
2023/24,Clausura,3,2024-01-28,21:00,Querétaro,UANL,1,1,FALSE,,,
2023/24,Clausura,4,2024-01-24,19:00,Atlético San Luis,UANL,1,2,FALSE,,,
2023/24,Clausura,4,2024-01-24,,Monterrey,Querétaro,1,1,FALSE,,,
2023/24,Clausura,4,2024-01-24,21:06,FC Juárez,America,0,2,FALSE,,,
2023/24,Clausura,4,2024-01-30,19:00,Cruz Azul,Tijuana,1,0,FALSE,,,
2023/24,Clausura,4,2024-01-30,,Mazatlan,Leon,2,2,FALSE,,,
2023/24,Clausura,4,2024-01-30,21:00,Santos Laguna,Puebla,3,0,FALSE,,,
2023/24,Clausura,4,2024-01-30,21:05,Guadalajara,Toluca,3,2,FALSE,,,
2023/24,Clausura,4,2024-01-31,19:00,Pachuca,Atlas,4,3,FALSE,,,
2023/24,Clausura,4,2024-01-31,21:00,UNAM,Necaxa,2,2,FALSE,,,
2023/24,Clausura,5,2024-02-02,19:00,Querétaro,Cruz Azul,1,3,FALSE,,,
2023/24,Clausura,5,2024-02-02,21:00,Puebla,Mazatlan,3,2,FALSE,,,
2023/24,Clausura,5,2024-02-03,17:00,Toluca,Leon,4,1,FALSE,,,
2023/24,Clausura,5,2024-02-03,17:06,FC Juárez,Necaxa,2,2,FALSE,,,
2023/24,Clausura,5,2024-02-03,19:05,UANL,UNAM,2,2,FALSE,,,
2023/24,Clausura,5,2024-02-03,19:10,Pachuca,Tijuana,3,2,FALSE,,,
2023/24,Clausura,5,2024-02-03,21:10,America,Monterrey,1,1,FALSE,,,
2023/24,Clausura,5,2024-02-04,18:00,Atlas,Santos Laguna,3,0,FALSE,,,
2023/24,Clausura,5,2024-02-04,19:00,Atlético San Luis,Guadalajara,0,2,FALSE,,,
2023/24,Clausura,6,2024-02-09,19:00,Mazatlan,Atlas,2,0,FALSE,,,
2023/24,Clausura,6,2024-02-09,21:10,Tijuana,Querétaro,1,1,FALSE,,,
2023/24,Clausura,6,2024-02-10,17:00,Necaxa,Toluca,3,3,FALSE,,,
2023/24,Clausura,6,2024-02-10,17:05,Guadalajara,FC Juárez,2,1,FALSE,,,
2023/24,Clausura,6,2024-02-10,19:00,Leon,America,0,1,FALSE,,,
2023/24,Clausura,6,2024-02-10,19:05,Cruz Azul,Atlético San Luis,3,0,FALSE,,,
2023/24,Clausura,6,2024-02-10,21:10,Monterrey,Pachuca,3,2,FALSE,,,
2023/24,Clausura,6,2024-02-10,,Santos Laguna,UANL,0,3,FALSE,,,
2023/24,Clausura,6,2024-02-11,12:00,UNAM,Puebla,3,0,FALSE,,,
2023/24,Clausura,7,2024-02-16,19:00,Querétaro,Necaxa,1,1,FALSE,,,
2023/24,Clausura,7,2024-02-16,21:00,Mazatlan,Guadalajara,2,2,FALSE,,,
2023/24,Clausura,7,2024-02-17,17:00,Atlético San Luis,Tijuana,3,3,FALSE,,,
2023/24,Clausura,7,2024-02-17,19:00,Pachuca,America,2,1,FALSE,,,
2023/24,Clausura,7,2024-02-17,21:05,Cruz Azul,UANL,1,0,FALSE,,,
2023/24,Clausura,7,2024-02-18,16:00,Atlas,Leon,0,1,FALSE,,,
2023/24,Clausura,7,2024-02-18,18:05,UNAM,Santos Laguna,3,0,FALSE,,,
2023/24,Clausura,7,2024-02-18,20:10,Monterrey,Toluca,0,0,FALSE,,,
2023/24,Clausura,7,2024-03-23,19:00,FC Juárez,Puebla,4,3,FALSE,,,
2023/24,Clausura,8,2024-02-23,19:00,Puebla,Querétaro,0,2,FALSE,,,
2023/24,Clausura,8,2024-02-23,21:00,Necaxa,Pachuca,1,1,FALSE,,,
2023/24,Clausura,8,2024-02-23,21:10,FC Juárez,Monterrey,0,3,FALSE,,,
2023/24,Clausura,8,2024-02-24,17:00,Leon,Atlético San Luis,1,0,FALSE,,,
2023/24,Clausura,8,2024-02-24,19:00,UANL,Atlas,1,1,FALSE,,,
2023/24,Clausura,8,2024-02-24,19:05,Guadalajara,UNAM,3,1,FALSE,,,
2023/24,Clausura,8,2024-02-24,21:10,America,Cruz Azul,1,0,FALSE,,,
2023/24,Clausura,8,2024-02-25,12:00,Toluca,Tijuana,2,0,FALSE,,,
2023/24,Clausura,8,2024-02-25,18:00,Santos Laguna,Mazatlan,1,0,FALSE,,,
2023/24,Clausura,9,2024-02-14,21:00,Atlas,UNAM,0,0,FALSE,,,
2023/24,Clausura,9,2024-02-20,19:00,Puebla,Pachuca,1,4,FALSE,,,
2023/24,Clausura,9,2024-02-20,21:00,Necaxa,Guadalajara,1,0,FALSE,,,
2023/24,Clausura,9,2024-02-21,19:00,Toluca,Santos Laguna,1,0,FALSE,,,
2023/24,Clausura,9,2024-02-21,21:00,Leon,Cruz Azul,2,3,FALSE,,,
2023/24,Clausura,9,2024-02-21,,America,Mazatlan,2,2,FALSE,,,
2023/24,Clausura,9,2024-02-27,19:00,Querétaro,Atlético San Luis,4,1,FALSE,,,
2023/24,Clausura,9,2024-02-28,19:00,UANL,FC Juárez,1,0,FALSE,,,
2023/24,Clausura,9,2024-02-28,21:00,Tijuana,Monterrey,1,1,FALSE,,,
2023/24,Clausura,10,2024-03-01,19:00,Querétaro,Santos Laguna,0,1,FALSE,,,
2023/24,Clausura,10,2024-03-01,,Atlético San Luis,Puebla,4,0,FALSE,,,
2023/24,Clausura,10,2024-03-01,21:10,Mazatlan,Necaxa,2,1,FALSE,,,
2023/24,Clausura,10,2024-03-02,17:00,Toluca,UANL,2,1,FALSE,,,
2023/24,Clausura,10,2024-03-02,19:00,Pachuca,FC Juárez,3,2,FALSE,,,
2023/24,Clausura,10,2024-03-02,19:05,Cruz Azul,Guadalajara,3,0,FALSE,,,
2023/24,Clausura,10,2024-03-02,21:10,Atlas,America,1,5,FALSE,,,
2023/24,Clausura,10,2024-03-03,19:00,Monterrey,UNAM,3,0,FALSE,,,
2023/24,Clausura,10,2024-03-03,21:00,Tijuana,Leon,1,1,FALSE,,,
2023/24,Clausura,11,2024-03-08,19:00,Puebla,Atlas,2,2,FALSE,,,
2023/24,Clausura,11,2024-03-08,21:00,Necaxa,Atlético San Luis,3,1,FALSE,,,
2023/24,Clausura,11,2024-03-08,21:10,FC Juárez,Toluca,1,1,FALSE,,,
2023/24,Clausura,11,2024-03-09,17:05,Guadalajara,Leon,1,2,FALSE,,,
2023/24,Clausura,11,2024-03-09,19:00,Pachuca,Querétaro,1,2,FALSE,,,
2023/24,Clausura,11,2024-03-09,,Santos Laguna,Cruz Azul,3,0,FALSE,,,
2023/24,Clausura,11,2024-03-09,21:00,America,UANL,2,0,FALSE,,,
2023/24,Clausura,11,2024-03-10,12:00,UNAM,Tijuana,3,3,FALSE,,,
2023/24,Clausura,11,2024-03-10,19:00,Monterrey,Mazatlan,2,1,FALSE,,,
2023/24,Clausura,12,2024-03-15,19:00,Querétaro,FC Juárez,1,0,FALSE,,,
2023/24,Clausura,12,2024-03-15,21:00,Tijuana,Santos Laguna,2,2,FALSE,,,
2023/24,Clausura,12,2024-03-16,17:00,Cruz Azul,Necaxa,1,2,FALSE,,,
2023/24,Clausura,12,2024-03-16,19:00,Leon,Puebla,2,1,FALSE,,,
2023/24,Clausura,12,2024-03-16,,UANL,Mazatlan,5,1,FALSE,,,
2023/24,Clausura,12,2024-03-16,21:05,Guadalajara,America,0,0,FALSE,,,
2023/24,Clausura,12,2024-03-17,17:00,Atlas,Monterrey,1,2,FALSE,,,
2023/24,Clausura,12,2024-03-17,19:00,Toluca,UNAM,3,0,FALSE,,,
2023/24,Clausura,12,2024-03-17,,Atlético San Luis,Pachuca,2,1,FALSE,,,
2023/24,Clausura,13,2024-03-29,19:00,Puebla,UANL,2,3,FALSE,,,
2023/24,Clausura,13,2024-03-29,20:00,America,Atlético San Luis,2,1,FALSE,,,
2023/24,Clausura,13,2024-03-29,21:00,Mazatlan,Tijuana,2,0,FALSE,,,
2023/24,Clausura,13,2024-03-30,19:00,Pachuca,Toluca,2,3,FALSE,,,
2023/24,Clausura,13,2024-03-30,,Monterrey,Guadalajara,0,2,FALSE,,,
2023/24,Clausura,13,2024-03-30,21:05,UNAM,Cruz Azul,0,0,FALSE,,,
2023/24,Clausura,13,2024-03-31,17:00,Atlas,Querétaro,2,3,FALSE,,,
2023/24,Clausura,13,2024-03-31,19:00,Necaxa,Leon,1,2,FALSE,,,
2023/24,Clausura,13,2024-03-31,19:36,FC Juárez,Santos Laguna,2,1,FALSE,,,
2023/24,Clausura,14,2024-04-05,19:00,Mazatlan,UNAM,0,4,FALSE,,,
2023/24,Clausura,14,2024-04-05,21:10,Tijuana,Necaxa,2,3,FALSE,,,
2023/24,Clausura,14,2024-04-06,17:00,Leon,Querétaro,0,2,FALSE,,,
2023/24,Clausura,14,2024-04-06,19:00,UANL,Pachuca,0,3,FALSE,,,
2023/24,Clausura,14,2024-04-06,19:05,Guadalajara,Puebla,3,2,FALSE,,,
2023/24,Clausura,14,2024-04-06,21:05,Cruz Azul,Monterrey,2,1,FALSE,,,
2023/24,Clausura,14,2024-04-06,,Santos Laguna,America,1,1,FALSE,,,
2023/24,Clausura,14,2024-04-07,12:00,Toluca,Atlas,4,1,FALSE,,,
2023/24,Clausura,14,2024-04-08,9:30,Atlético San Luis,FC Juárez,2,3,FALSE,,,
2023/24,Clausura,15,2024-04-12,19:05,Querétaro,Mazatlan,0,2,FALSE,,,
2023/24,Clausura,15,2024-04-12,21:00,Necaxa,Santos Laguna,2,0,FALSE,,,
2023/24,Clausura,15,2024-04-12,,Puebla,Cruz Azul,0,1,FALSE,,,
2023/24,Clausura,15,2024-04-13,17:00,Pachuca,Guadalajara,0,1,FALSE,,,
2023/24,Clausura,15,2024-04-13,19:05,America,Toluca,5,1,FALSE,,,
2023/24,Clausura,15,2024-04-13,21:10,Monterrey,UANL,3,3,FALSE,,,
2023/24,Clausura,15,2024-04-14,18:00,Atlas,Atlético San Luis,2,1,FALSE,,,
2023/24,Clausura,15,2024-04-14,,UNAM,Leon,1,0,FALSE,,,
2023/24,Clausura,15,2024-04-14,20:06,FC Juárez,Tijuana,0,1,FALSE,,,
2023/24,Clausura,16,2024-04-19,19:00,Mazatlan,FC Juárez,0,2,FALSE,,,
2023/24,Clausura,16,2024-04-19,21:00,Atlético San Luis,Toluca,1,5,FALSE,,,
2023/24,Clausura,16,2024-04-19,21:10,Tijuana,Puebla,3,1,FALSE,,,
2023/24,Clausura,16,2024-04-20,17:00,Leon,Monterrey,2,0,FALSE,,,
2023/24,Clausura,16,2024-04-20,19:05,UANL,Necaxa,5,2,FALSE,,,
2023/24,Clausura,16,2024-04-20,,Guadalajara,Querétaro,2,0,FALSE,,,
2023/24,Clausura,16,2024-04-20,,Santos Laguna,Pachuca,0,2,FALSE,,,
2023/24,Clausura,16,2024-04-20,21:10,UNAM,America,2,1,FALSE,,,
2023/24,Clausura,16,2024-04-21,18:00,Cruz Azul,Atlas,2,2,FALSE,,,
2023/24,Clausura,17,2024-04-26,19:00,Puebla,America,1,2,FALSE,,,
2023/24,Clausura,17,2024-04-26,21:10,Querétaro,UNAM,1,1,FALSE,,,
2023/24,Clausura,17,2024-04-27,17:06,FC Juárez,Leon,1,1,FALSE,,,
2023/24,Clausura,17,2024-04-27,19:00,UANL,Tijuana,4,1,FALSE,,,
2023/24,Clausura,17,2024-04-27,,Toluca,Cruz Azul,0,1,FALSE,,,
2023/24,Clausura,17,2024-04-27,19:10,Pachuca,Mazatlan,1,1,FALSE,,,
2023/24,Clausura,17,2024-04-27,21:10,Atlas,Guadalajara,0,1,FALSE,,,
2023/24,Clausura,17,2024-04-28,18:00,Necaxa,Monterrey,2,5,FALSE,,,
2023/24,Clausura,17,2024-04-28,,Santos Laguna,Atlético San Luis,0,3,FALSE,,,
2023/24,Clausura,17,2024-05-02,19:00,Necaxa,Querétaro,1,1,TRUE,3,2,
2023/24,Clausura,17,2024-05-02,21:15,Pachuca,UNAM,0,0,TRUE,3,5,
2023/24,Clausura,17,2024-05-05,20:05,Pachuca,Necaxa,2,1,FALSE,,,
2023/24,Clausura,17,2024-05-08,19:05,Guadalajara,Toluca,1,0,FALSE,,,
2023/24,Clausura,17,2024-05-08,21:16,Pachuca,America,1,1,FALSE,,,
2023/24,Clausura,17,2024-05-09,19:00,UNAM,Cruz Azul,0,2,FALSE,,,
2023/24,Clausura,17,2024-05-09,21:10,UANL,Monterrey,1,2,FALSE,,,
2023/24,Clausura,17,2024-05-11,18:00,America,Pachuca,1,1,FALSE,,,
2023/24,Clausura,17,2024-05-11,20:10,Toluca,Guadalajara,0,0,FALSE,,,
2023/24,Clausura,17,2024-05-12,19:00,Cruz Azul,UNAM,2,2,FALSE,,,
2023/24,Clausura,17,2024-05-12,21:10,Monterrey,UANL,1,1,FALSE,,,
2023/24,Clausura,17,2024-05-15,20:05,Guadalajara,America,0,0,FALSE,,,
2023/24,Clausura,17,2024-05-16,21:00,Monterrey,Cruz Azul,0,1,FALSE,,,
2023/24,Clausura,17,2024-05-18,20:00,America,Guadalajara,1,0,FALSE,,,
2023/24,Clausura,17,2024-05-19,18:00,Cruz Azul,Monterrey,1,2,FALSE,,,
2023/24,Clausura,17,2024-05-23,20:00,Cruz Azul,America,1,1,FALSE,,,
2023/24,Clausura,17,2024-05-26,19:35,America,Cruz Azul,1,0,FALSE,,,
2024/25,Apertura,1,2024-07-05,16:45,Puebla,Santos Laguna,1,0,FALSE,,,
2024/25,Apertura,1,2024-07-05,19:00,Querétaro,Tijuana,1,2,FALSE,,,
2024/25,Apertura,1,2024-07-05,21:10,FC Juárez,Atlas,2,2,FALSE,,,
2024/25,Apertura,1,2024-07-06,17:00,Atlético San Luis,America,2,1,FALSE,,,
2024/25,Apertura,1,2024-07-06,19:00,UANL,Necaxa,1,0,FALSE,,,
2024/25,Apertura,1,2024-07-06,,Guadalajara,Toluca,0,0,FALSE,,,
2024/25,Apertura,1,2024-07-06,21:00,Cruz Azul,Mazatlan,1,0,FALSE,,,
2024/25,Apertura,1,2024-07-07,12:00,UNAM,Leon,4,1,FALSE,,,
2024/25,Apertura,1,2024-07-07,19:00,Pachuca,Monterrey,0,1,FALSE,,,
2024/25,Apertura,2,2024-07-12,19:00,America,Querétaro,3,1,FALSE,,,
2024/25,Apertura,2,2024-07-12,21:00,Mazatlan,Atlético San Luis,2,2,FALSE,,,
2024/25,Apertura,2,2024-07-12,,Tijuana,Guadalajara,4,2,FALSE,,,
2024/25,Apertura,2,2024-07-12,21:05,Atlas,UANL,1,1,FALSE,,,
2024/25,Apertura,2,2024-07-13,17:00,Necaxa,Puebla,4,1,FALSE,,,
2024/25,Apertura,2,2024-07-13,,Leon,Pachuca,0,0,FALSE,,,
2024/25,Apertura,2,2024-07-13,19:05,Santos Laguna,UNAM,1,1,FALSE,,,
2024/25,Apertura,2,2024-07-13,19:10,Toluca,FC Juárez,3,2,FALSE,,,
2024/25,Apertura,2,2024-07-13,21:10,Monterrey,Cruz Azul,0,4,FALSE,,,
2024/25,Apertura,3,2024-07-16,19:00,Querétaro,Guadalajara,0,2,FALSE,,,
2024/25,Apertura,3,2024-07-16,,Atlas,Santos Laguna,1,0,FALSE,,,
2024/25,Apertura,3,2024-07-16,,Pachuca,Atlético San Luis,2,0,FALSE,,,
2024/25,Apertura,3,2024-07-16,21:00,Puebla,Leon,2,2,FALSE,,,
2024/25,Apertura,3,2024-07-16,21:05,Cruz Azul,Tijuana,3,0,FALSE,,,
2024/25,Apertura,3,2024-07-17,19:00,Necaxa,Monterrey,0,1,FALSE,,,
2024/25,Apertura,3,2024-07-17,19:06,FC Juárez,UNAM,1,2,FALSE,,,
2024/25,Apertura,3,2024-07-17,21:00,Toluca,Mazatlan,3,0,FALSE,,,
2024/25,Apertura,3,2024-07-17,,UANL,America,1,0,FALSE,,,
2024/25,Apertura,4,2024-07-19,19:00,Atlético San Luis,Tijuana,1,1,FALSE,,,
2024/25,Apertura,4,2024-07-19,21:05,Puebla,Atlas,1,2,FALSE,,,
